DATE,dt,p,rh,t,vis,ws_2min,slp,vapor,precipitation,wd_2min,wd_10min,ws_10min,wd_instant,ws_instant,phenomena,station_id,ec_vis,ec_sh2,ec_t2m,ec_d2m,ec_sp,ec_msl,ec_u10,ec_v10,ec_rh,ec_ws,ec_wd,SO2,NO2,O3,CO,PM10,PM2.5,AQI
2023-12-25 23:00:00,-7.5,996.4,51.0,1.5,9800.0,1.7,1028.1,3.5,0.0,230.0,220.0,1.3,229.0,2.3,0.0,57080,17142.275,0.0016814664,-2.2086487,-10.581879,1012.628,1028.2019,1.7510834,0.8117981,52.68120574951172,1.930106,245.12767,12.485091295360409,60.81471659827502,10.980886822900295,0.9997375333064344,91.10169907926648,55.312663166264166,77.06810327622621
2023-12-26 00:00:00,-6.3,996.3,62.0,0.1,5000.0,1.3,1028.0,3.8,0.0,175.0,169.0,1.4,174.0,2.1,5.0,57080,17139.715,0.0017649,-1.995697,-9.974121,1012.3719,1027.9581,1.4051666,1.4420319,54.41877365112305,2.0134423,224.25818,16.552712910215327,60.187580115354685,9.46895447853191,0.9806955147742604,87.69834489684752,55.1435370886862,76.02828293294435
2023-12-26 01:00:00,-5.5,995.7,65.0,0.3,6200.0,3.0,1027.3,4.1,0.0,220.0,217.0,2.9,220.0,4.0,5.0,57080,16797.316,0.0018845117,-1.8681641,-9.147858,1011.74536,1027.3331,1.5413818,2.16391,57.52740097045898,2.656758,215.46278,16.295431884583795,58.61555374488531,8.860882615286904,1.0000240602826511,82.6043865549434,55.41681050834149,76.2401904889467
2023-12-26 02:00:00,-6.1,995.4,64.0,-0.1,7300.0,3.9,1027.0,3.9,0.0,218.0,218.0,3.9,220.0,4.7,0.0,57080,16367.392,0.0020997818,-1.9393616,-7.7676086,1011.33954,1026.9275,1.9817352,1.7456818,64.41028594970703,2.6409616,228.62364,12.54269336463638,50.08622111996055,15.988057924688103,0.8886619816566727,76.51383722153915,54.5200768816578,75.26101465655651
2023-12-26 03:00:00,-6.5,995.0,65.0,-0.8,8800.0,3.7,1026.5,3.8,0.0,217.0,216.0,4.0,216.0,4.8,0.0,57080,16362.282,0.0022234735,-2.142395,-7.0368347,1010.9148,1026.4982,2.3959503,1.3381195,69.2051010131836,2.7442925,240.81699,10.655465643471263,47.25951482377624,19.10617682969917,0.8375585996813143,75.77717615119506,52.4309229188914,72.59773486806272
2023-12-26 04:00:00,-6.2,994.3,67.0,-0.9,9500.0,4.6,1025.8,3.8,0.0,224.0,219.0,4.6,226.0,5.4,0.0,57080,16350.81,0.002082709,-2.306427,-7.889862,1010.02435,1025.5988,2.3852844,1.3513184,65.55677795410156,2.7414672,240.46745,11.838659669856272,47.08825877201667,20.19678195514004,0.8904085964072823,74.98833975361836,48.93689517203324,68.65149215112999
2023-12-26 05:00:00,-6.2,993.8,66.0,-0.6,9500.0,6.2,1025.8,3.8,0.0,221.0,221.0,6.2,226.0,5.4,0.0,57080,16347.943,0.0020707026,-2.6851196,-7.96933,1009.61304,1025.1875,2.2165222,1.9686584,67.0059585571289,2.964555,228.38934,11.228003076947465,49.644678818617706,16.64247144371507,1.0101135213533703,77.8315095111719,55.58943064999887,78.34356141610888
2023-12-26 06:00:00,-6.6000000000000005,993.8,66.0,-0.6,9500.0,6.2,1026.0666666666666,3.7,0.0,221.0,221.0,6.2,223.33333333333331,5.766666666666667,404.0,57080,15783.275,0.0022241639,-2.720642,-7.0523376,1009.39,1024.9812,2.08284,2.2641602,72.1458511352539,3.076466,222.6115,11.938650715989642,49.059744795670895,18.73509785095928,0.9802589218609026,83.21000007636682,65.32651665631732,88.8531803669583
2023-12-26 07:00:00,-7.0,993.8,66.0,-0.6,9500.0,6.2,1026.3333333333333,3.6,0.0,221.0,221.0,6.2,220.66666666666663,6.133333333333334,404.0,57080,16354.067,0.0022217066,-2.4305115,-7.062317,1009.74664,1025.3369,2.1775055,1.9974213,70.55767059326172,2.9548643,227.46991,11.161087179488751,41.58265628355218,24.059272392631463,0.9091876442499884,84.3150247791756,62.93091269938863,85.36255008891644
2023-12-26 08:00:00,-7.4,994.9,56.0,0.3,9500.0,5.5,1026.6,3.5,0.0,219.0,222.0,5.3,218.0,6.5,0.0,57080,16366.594,0.0022680517,-1.4003906,-6.78302,1010.48126,1026.0637,2.215042,2.56073,66.8102798461914,3.385816,220.85994,9.72428314901038,39.113276595788726,26.73903037004776,0.9000235562867491,81.92065278730173,58.49434572347696,79.9059372757939
2023-12-26 09:00:00,-6.7,995.3,57.0,0.9,9300.0,5.8,1027.0,3.7,0.0,219.0,220.0,5.6,214.0,7.1,0.0,57080,16799.504,0.0022573299,1.1700745,-6.8420105,1010.771,1026.3125,2.6534424,3.059311,55.184688568115234,4.049709,220.93619,10.094281396327876,41.192453768625086,24.545481716324524,1.0141266095344557,82.04938381322324,62.15913121130118,84.27217676869344
2023-12-26 10:00:00,-6.1,995.6,53.0,2.5,9100.0,4.5,1027.2,3.9,0.0,218.0,220.0,4.7,218.0,6.4,0.0,57080,17148.834,0.0023486326,4.155304,-6.318268,1011.39764,1026.9287,1.8697968,2.844452,46.47767639160156,3.4039752,213.31888,11.547477583937996,36.70424332296478,34.38533654698224,1.0080798756306413,90.18155801507471,63.73932724255295,86.88617604743413
2023-12-26 11:00:00,-6.6,996.0,44.0,4.6,9500.0,4.2,1027.5,3.7,0.0,212.0,217.0,4.2,212.0,4.2,0.0,57080,17871.383,0.0023690397,6.661957,-6.198639,1011.71936,1027.1875,1.5265198,2.2928772,39.40330123901367,2.7545505,213.65433,12.707770583268,32.90664979901284,46.63987420316145,0.9301411264686849,86.85911294958844,64.87240737163704,87.89734028090638
2023-12-26 12:00:00,-6.3,995.7,42.0,5.6,9600.0,2.0,1027.2,3.8,0.0,203.0,204.0,2.7,205.0,3.1,0.0,57080,17870.176,0.002407557,7.917511,-5.9909973,1011.5589,1026.9513,0.21903992,-0.47077942,36.74209976196289,0.5192415,335.04883,16.040069808491708,35.801191932487406,49.941948880308914,0.9912210647624352,92.65866143768068,66.99158900650833,90.43290175614898
2023-12-26 13:00:00,-6.3,995.2,38.0,7.1,10100.0,0.9,1026.6,3.8,0.0,48.0,306.0,0.7,67.0,2.0,0.0,57080,17862.988,0.0024193418,8.273102,-5.937744,1010.84283,1026.2043,-1.505722,-1.3099976,36.01468276977539,1.9958187,48.97632,13.56960028059408,39.50264089760371,50.9162703163715,1.086545070167436,99.2735051600985,67.13793904988269,91.45019243789554
2023-12-26 14:00:00,-5.9,995.0,40.0,6.8,11100.0,2.1,1026.5,3.9,0.0,92.0,67.0,1.9,96.0,2.1,0.0,57080,17862.453,0.0024008844,8.463776,-6.0434265,1010.4599,1025.8081,-3.6841583,-0.71484375,35.26731491088867,3.752869,79.019226,14.727055645933753,39.8892067678125,54.97542810216781,1.1172209113030338,101.87974055233003,65.26963485945323,88.32738475871693
2023-12-26 15:00:00,-4.8,995.3,45.0,6.3,10500.0,2.3,1026.8,4.3,0.0,46.0,42.0,2.4,47.0,2.2,0.0,57080,17869.756,0.0021594972,8.929077,-7.417511,1010.6359,1025.9331,-4.4846497,0.4232788,30.74387550354004,4.504581,95.39183,16.845788015995183,41.892893619187255,59.81932653741809,1.2141786267063177,96.42665994276132,64.45945141831915,88.06126580434497
2023-12-26 16:00:00,-5.6,996.0,44.0,5.7,9700.0,3.8,1027.6,4.0,0.0,78.0,79.0,4.3,85.0,5.6,0.0,57080,17885.438,0.0021832755,7.375702,-7.2654724,1011.3624,1026.7319,-5.0246735,0.24066162,34.56714630126953,5.0304337,92.74214,16.04743371749811,50.871663201662685,53.92740907087918,1.3851364955690024,118.3541033869221,85.87998658342816,113.31578703487618
2023-12-26 17:00:00,-5.7,997.0,47.0,4.6,9100.0,3.5,1028.7,4.0,0.0,104.0,104.0,3.6,108.0,4.5,0.0,57080,17184.324,0.0022275134,4.907074,-6.990631,1012.4239,1027.9006,-4.788315,0.15362549,41.86533737182617,4.7907786,91.83763,13.87072092526452,56.786120658891264,47.08839673648109,1.4951366081741435,124.930943379895,97.86888122952914,129.69551467138726
2023-12-26 18:00:00,-6.1,998.0,52.0,2.8,8300.0,2.3,1029.8,3.9,0.0,80.0,83.0,2.6,84.0,3.4,0.0,57080,17204.703,0.0022079707,2.7831726,-7.0904236,1013.7079,1029.3169,-5.614212,0.605072,48.24501037597656,5.6467237,96.15132,11.283565569218414,61.77314307071134,41.78800269892572,1.4517279491037516,136.80321309381029,113.26489621508487,150.06051668108617
2023-12-26 19:00:00,-6.3,998.9,56.0,1.5,7100.0,4.6,1030.8,3.8,0.0,106.0,106.0,4.1,102.0,6.5,5.0,57080,16879.568,0.002295004,1.404541,-6.5755005,1014.6987,1030.3938,-5.6687317,0.559906,55.38335418701172,5.696316,95.64087,10.444388601330136,61.58243323657946,42.34988310404022,1.5465912283244672,146.54736934754084,128.04653989127215,167.6535884334374
2023-12-26 20:00:00,-6.9,999.8,56.0,0.9,6700.0,4.6,1031.7,3.6,0.0,117.0,117.0,4.2,119.0,5.3,5.0,57080,16894.402,0.0023336404,0.5475769,-6.3457947,1015.71826,1031.4812,-5.6752014,0.061706543,59.95969009399414,5.675537,90.622955,9.548453031631766,59.72487210630244,39.63500031952943,1.4760135850534275,160.1364436996299,132.02611889395334,175.37248102802505
2023-12-26 21:00:00,-7.4,1000.6,56.0,0.3,7100.0,3.1,1032.5,3.5,0.0,101.0,102.0,3.0,100.0,4.1,5.0,57080,16472.607,0.0023842365,0.040374756,-6.0556335,1016.5402,1032.3582,-5.634079,0.022567749,63.6023063659668,5.6341243,90.22951,9.259017977753192,63.02340824666573,34.75486078187471,1.4482951031870952,166.4006687113237,134.19005625526086,178.06195454414956
2023-12-26 22:00:00,-7.6,1001.1,55.0,0.4,7700.0,3.2,1033.0,3.4,0.0,97.0,107.0,3.4,97.0,4.7,0.0,57080,16491.188,0.0023365407,-0.48571777,-6.304474,1017.6145,1033.4637,-5.0247803,-0.071502686,64.82860565185547,5.025289,89.18472,10.325961510983738,59.79365641561776,34.98277206219459,1.4093750414808457,172.10876356154526,135.02184722935775,178.72900389686208
2023-12-26 23:00:00,-7.1,1001.5,59.0,-0.1,7000.0,3.2,1033.3,3.6,0.0,106.0,105.0,2.6,103.0,5.4,5.0,57080,16496.08,0.0021898048,-0.87350464,-7.1437683,1017.9322,1033.8025,-4.942383,-0.011657715,62.52080154418945,4.9423966,89.86484,8.606953625522541,58.12215917073364,32.878497779848395,1.360478423456204,161.7086700740841,129.20526600880945,171.12505329117138
2023-12-27 00:00:00,-9.5,1001.5,47.0,0.5,9500.0,3.4,1033.2,3.0,0.0,77.0,81.0,4.4,78.0,4.4,0.0,57080,16498.984,0.0021933543,-1.0619202,-7.1191406,1018.0541,1033.9307,-4.5903473,-0.32226562,63.49880599975586,4.601646,85.98413,8.168363355615373,57.83392890686123,29.095511354195462,1.2870277676624875,153.696119369296,124.3574944267008,164.4766592356011
2023-12-27 01:00:00,-9.8,1001.6,46.0,0.5,10200.0,4.1,1033.2,2.9,0.0,94.0,89.0,3.7,93.0,6.3,0.0,57080,16498.154,0.0023230002,-1.2745667,-6.3767395,1017.90326,1033.7769,-3.3789368,-0.7269592,68.29806518554688,3.4562528,77.858215,7.435735809945802,57.51358351102773,27.53135150859732,1.237295124995944,155.74455721124565,127.4766962897212,167.10063412721402
2023-12-27 02:00:00,-9.2,1001.4,51.0,-0.3,9700.0,2.4,1033.1,3.0,0.0,105.0,106.0,2.4,108.0,3.0,0.0,57080,16495.627,0.0023192698,-1.9506836,-6.399811,1017.6683,1033.5543,-1.7039642,-1.028122,71.64802551269531,1.9901078,58.89447,7.704094521770806,56.13473706558521,24.984603209074614,1.2019432892653468,152.0841069242416,118.5339803445324,156.0885754648085
2023-12-27 03:00:00,-8.8,1001.4,54.0,-0.7,8300.0,1.9,1033.1,3.1,0.0,105.0,105.0,2.1,108.0,2.4,0.0,57080,16498.172,0.0022515464,-3.3891907,-6.78714,1017.6475,1033.5419,-1.1192322,-1.8853912,77.38790893554688,2.192574,30.694794,7.679397175368958,54.33590608090118,23.132448871861364,1.1630232275590973,145.31292399648095,114.3382406483134,150.34898495884153
2023-12-27 04:00:00,-9.5,1001.0,51.0,-0.6,8600.0,2.5,1032.7,3.0,0.0,87.0,86.0,2.5,86.0,3.1,0.0,57080,16496.086,0.0022145363,-3.8059387,-7.005829,1017.27484,1033.1725,-0.37025452,-1.8386383,78.49595642089844,1.8755478,11.38562,7.679397175368958,55.33047120135228,17.98051611895038,1.1782252761381735,144.82015133174215,114.02831553237309,150.09507855988505
2023-12-27 05:00:00,-9.1,1001.3,54.0,-1.0,8900.0,2.3,1033.1,3.1,0.0,115.0,116.0,1.8,116.0,2.7,0.0,57080,15921.766,0.0022337495,-4.318329,-6.891876,1017.3865,1033.295,-0.022094727,-1.8665161,82.2901840209961,1.8666469,0.67819214,8.298469071845705,54.53390818224302,15.378345950913,1.2282208894941848,145.71356538389475,117.06820559696266,154.8527270538019
2023-12-27 06:00:00,-7.5,1001.4,63.0,-1.4,6900.0,1.2,1033.4,3.5,0.0,149.0,146.0,1.5,144.0,1.4,5.0,57080,15923.285,0.0022082734,-2.5415955,-7.0400696,1017.427,1033.3406,-0.06996155,-1.1403046,71.24834442138672,1.1424488,3.5108948,9.669370883737024,51.54255303751316,15.174777231117869,1.2323473864234993,142.02846509037855,118.28388198730102,156.22887190922984
2023-12-27 07:00:00,-8.5,1001.8,61.0,-2.0,7900.0,1.2,1033.9,3.2,0.0,72.0,67.0,1.2,73.0,1.4,0.0,57080,16506.959,0.0021549894,-2.2989197,-7.3522644,1017.7703,1033.6907,-0.94529724,-0.4951477,68.31419372558594,1.0671262,62.3544,9.926651909368555,51.52954128190318,11.997220971418397,1.298366290001717,148.73590654328282,118.7103969832264,156.70697886601474
2023-12-27 08:00:00,-8.4,1001.8,62.0,-2.1,7900.0,1.8,1033.9,3.2,0.0,100.0,94.0,2.0,100.0,2.2,0.0,57080,15936.686,0.00226094,-2.9606628,-6.7200623,1018.45734,1034.4062,-0.8506775,-0.83218384,75.32891845703125,1.1900345,45.62961,9.173923469339185,53.565080751631015,9.913847565366222,1.332610357112967,141.850616444799,116.49080771814762,153.42611651012186
2023-12-27 09:00:00,-8.1,1002.3,56.0,-0.4,7600.0,1.4,1034.4,3.3,0.0,135.0,135.0,1.4,139.0,1.9,0.0,57080,16520.031,0.0023028809,-1.4443359,-6.4812927,1018.60956,1034.5525,0.09970093,0.54104614,68.6029281616211,0.5501556,190.44101,8.836829944895815,50.14912254029774,13.983513578330244,1.4533008686421955,146.80805853384027,119.65668342701426,157.63053974850715
2023-12-27 10:00:00,-7.4,1002.7,56.0,0.4,7400.0,1.2,1034.7,3.5,0.0,168.0,176.0,1.3,165.0,1.5,0.0,57080,16964.746,0.0021631464,0.52633667,-7.2920227,1018.78876,1034.7025,-0.1817627,0.3983307,55.83270263671875,0.43784133,155.47226,10.01076520024701,50.2237633582,18.04891199545146,1.4390334704544787,157.44673722148747,127.59988154906232,168.36533713585055
2023-12-27 11:00:00,-6.8,1002.5,54.0,1.5,6800.0,1.1,1034.5,3.7,0.0,150.0,126.0,0.8,156.0,1.5,5.0,57080,17314.303,0.0021430156,2.2243347,-7.408478,1018.87366,1034.7019,-0.8223114,-0.09552002,48.972015380859375,0.8278406,83.374176,12.762737905690274,48.95737716136414,26.775715498875133,1.4572630206314998,162.5277204817268,127.25730865639842,168.20732190875617
2023-12-27 12:00:00,-5.2,1001.5,58.0,2.2,7000.0,1.7,1033.4,4.1,0.0,4.0,3.0,1.8,360.0,2.3,5.0,57080,17297.736,0.0021617506,3.6487122,-7.3122253,1017.65845,1033.3938,-1.322464,-0.62898254,44.60478210449219,1.4644214,64.56357,14.146295716108206,46.81168503977806,36.351873206816855,1.323553668187163,160.61001483051683,126.40851737924793,166.82800886204967
2023-12-27 13:00:00,-5.3,1000.5,57.0,2.3,6900.0,2.2,1032.4,4.1,0.0,20.0,22.0,2.1,24.0,3.4,5.0,57080,17278.355,0.0022463521,4.6560974,-6.834137,1016.1475,1031.8113,-1.794754,-0.85388184,43.123565673828125,1.9875252,64.55652,15.693855263084192,39.8387765302071,51.40713114925555,1.2749200208519893,154.84175838115064,127.6823700965235,168.71777758602346
2023-12-27 14:00:00,-5.5,999.4,55.0,2.6,6600.0,3.3,1031.2,4.1,0.0,26.0,22.0,2.8,28.0,4.3,5.0,57080,17267.14,0.0023163045,5.2066956,-6.4495544,1015.1205,1030.7244,-2.1190948,-1.0765991,42.7486457824707,2.3768947,63.06729,15.857008492217346,37.3306630373646,62.91834043476867,1.2672252979470224,157.46259367991985,129.30609757094396,171.20024400505838
2023-12-27 15:00:00,-5.4,998.7,56.0,2.5,6500.0,1.9,1030.6,4.1,0.0,50.0,40.0,2.1,52.0,3.0,5.0,57080,17260.61,0.0023661489,5.278961,-6.180023,1014.47345,1030.0543,-2.2129974,-1.1196289,43.42195129394531,2.480106,63.163635,15.647243147121916,42.56192079309967,60.93089187444448,1.3213474082323482,159.22412561500792,136.14927871718078,180.0023907049105
2023-12-27 16:00:00,-5.7,998.3,55.0,2.4,6500.0,2.0,1030.1,4.0,0.0,44.0,50.0,2.1,45.0,2.4,5.0,57080,17259.455,0.0024011375,4.7775574,-5.993927,1014.08984,1029.665,-2.4225311,-1.2387238,45.61310577392578,2.7208626,62.917786,14.903625648138648,45.13280900733398,60.995264826682025,1.3064318866294888,162.9919640155296,138.35021241095276,183.22224215957635
2023-12-27 17:00:00,-5.4,998.3,59.0,1.7,6200.0,2.6,1030.2,4.1,0.0,52.0,51.0,2.7,54.0,3.1,5.0,57080,16912.28,0.0025135358,2.988617,-5.3941956,1014.0483,1029.635,-1.6539001,-1.1286011,54.14593124389648,2.0022802,55.690857,13.379119998164402,48.94732494005434,57.186331603498296,1.2705305532332067,169.81142830301735,134.36341169249883,178.30567764299497
