DATE,dt,p,rh,t,vis,ws_2min,slp,vapor,precipitation,wd_2min,wd_10min,ws_10min,wd_instant,ws_instant,phenomena,station_id,SO2,NO2,CO,PM10,O3,PM2.5,AQI,ec_vis,ec_sh2,ec_t2m,ec_d2m,ec_sp,ec_msl,ec_u10,ec_v10,ec_rh,ec_ws,ec_wd,ec_cbh,ec_sf,ec_blh,ec_fal,ec_lcc,ec_mcc,ec_hcc,ec_tp
2025-05-02 01:00:00,-1.5,856.6,26.0,18.3,14700.0,1.1,997.1,5.5,0.0,181.0,179.0,0.9,177.0,1.2,0.0,51826,2.95165568291797,41.80484023888369,0.50002255255664,168.53479231153148,43.09419684510868,77.52052229673198,129.9865485203308,10459.349,0.0018044496,22.741882,-11.787628,856.78906,1004.52,1.1380768,0.8878021,8.994264602661133,1.4434026,232.04257,,0.0,36.062363,0.26123062,0.0,0.0,0.0,0.0
2025-05-02 01:00:00,-0.1,853.8,29.0,18.2,16500.0,0.8,1002.2,6.1,0.0,253.0,240.0,0.7,248.0,0.9,0.0,51839,3.402790887354862,40.55521439912772,0.5829000197649001,149.0928499602397,40.85308427785496,65.89604418130965,114.2666898280192,9257.349,0.0020862604,21.130554,-10.008331,854.08905,1005.0925,-0.4898529,1.0938568,11.438148498535156,1.1985319,155.87613,,0.0,34.062363,0.24420182,0.0,0.0,0.0,0.0
2025-05-02 02:00:00,-1.5,858.6,29.0,16.6,20000.0,1.4,1003.7,5.5,0.0,285.0,296.0,1.1,301.0,1.6,0.0,51818,4.920813847464857,19.379296196042286,0.3765753892792043,125.59250058487204,65.37111441193399,63.99359659440884,110.63056766047929,13672.628,0.0024505372,19.749847,-7.9407654,855.31116,1005.7681,2.2809448,2.0798492,14.65231227874756,3.086824,227.64029,,0.0,30.331211,0.2691194,0.0,0.0,0.0,0.0
2025-05-02 02:00:00,-8.4,859.5,14.0,19.9,19900.0,2.9,996.7,3.3,0.0,251.0,262.0,2.6,249.0,3.1,0.0,51829,3.3477675476874733,26.38093424568354,0.3228751804740286,141.84971929977266,52.65973334618321,84.2324427403786,127.65489152344108,11128.628,0.0023151154,18.286957,-8.511078,865.9112,1005.0156,1.0026245,1.1403961,15.354442596435549,1.5184727,221.3216,,0.0,24.956211,0.24447648,0.0,0.0,0.0,0.0
2025-05-02 02:00:00,-3.9,852.8,23.0,17.4,16200.0,0.9,1002.6,4.6,0.0,190.0,172.0,0.7,177.0,1.2,0.0,51931,3.3477675476874733,25.654270587666367,0.3969472799247029,130.72425157546283,52.24812441627896,75.32497902811548,117.5804583111878,10456.628,0.0017901177,19.277191,-11.919281,854.63116,1005.0606,0.8444214,2.490982,11.014103889465332,2.6302166,198.72621,,0.0,50.58121,0.2067415,0.0,0.0,0.0,0.0
2025-05-02 02:00:00,-3.1,854.0,25.0,17.1,22900.0,1.2,1002.4,4.9,0.0,239.0,239.0,1.0,248.0,1.4,0.0,51839,4.0618882322330725,25.834861158725797,0.3969472799247029,122.45212137242068,51.66453918070354,68.37532125130657,108.423602531535,9256.628,0.0018134827,19.13852,-11.763031,854.2712,1005.21313,0.40301514,0.8493805,11.250006675720217,0.9401428,205.38347,,0.0,18.831211,0.24420182,0.0,0.0,0.0,0.0
2025-05-02 02:00:00,-7.5,857.4,12.0,23.5,13600.0,2.4,1001.2,3.5,0.0,214.0,216.0,2.7,198.0,2.9,0.0,51828,2.95165568291797,33.47123005555039,0.303641328245945,145.41441878170033,49.58510286044172,116.3608938792202,156.6806387138416,11726.628,0.0022230858,20.3768,-9.1614685,856.9612,1005.28064,1.1364136,3.3630524,12.810688018798828,3.5498674,198.6707,,0.0,44.95621,0.20565812,0.0,0.0,0.0,0.0
2025-05-02 02:00:00,-6.4,856.8,18.0,18.3,24700.0,0.9,996.6,3.8,0.0,218.0,204.0,1.0,200.0,1.2,0.0,51826,3.3477675476874733,25.65645746633593,0.3765753892792043,138.63280921271408,52.40462837301964,81.20969587987416,125.67232206343029,10458.628,0.0019603486,20.661957,-10.747406,857.13116,1005.34814,0.9098511,1.1902008,11.101741790771484,1.4981345,217.39618,,0.0,31.206211,0.26123062,0.0,0.0,0.0,0.0
2025-05-02 03:00:00,-6.4,856.7,19.0,17.4,24600.0,0.7,996.3,3.8,0.0,219.0,218.0,1.0,222.0,0.7,0.0,51826,2.95165568291797,17.65688373019769,0.3765753892792043,117.7481732569321,58.09308713061439,55.207239646635344,89.23917053303677,10456.291,0.002037605,20.271698,-10.265045,856.98236,1005.27185,1.4874573,1.2997284,11.81867218017578,1.9753033,228.8533,,0.0,29.682531,0.26123062,0.0,0.0,0.0,0.0
2025-05-02 03:00:00,2.0,859.5,34.0,18.1,19400.0,1.6,996.7,7.1,0.0,257.0,251.0,1.4,252.0,2.0,0.0,51829,2.95165568291797,17.377244989477596,0.3228751804740286,119.44882278236712,59.12186909869249,57.39118755284013,89.79890850415332,11128.291,0.0023828351,17.41623,-8.143951,865.7523,1005.01935,1.0626526,1.2704315,16.691577911376953,1.656269,219.9108,,0.0,32.307533,0.24447648,0.0,0.0,0.0,0.0
2025-05-02 03:00:00,-7.5,857.4,13.0,22.2,14900.0,1.9,1001.2,3.5,0.0,227.0,224.0,1.8,224.0,2.3,0.0,51828,2.95165568291797,21.15948283921168,0.303641328245945,124.9967752590726,54.83567708908802,71.70468800205592,98.48437504748698,11726.291,0.002304157,20.017792,-8.706451,856.79236,1005.22437,1.474762,3.6630096,13.573461532592772,3.948742,201.93018,,0.0,54.682533,0.20565812,0.0,0.0,0.0,0.0
2025-05-02 03:00:00,-2.1,853.9,29.0,15.9,27900.0,0.1,1002.2,5.2,0.0,239.0,227.0,0.4,248.0,0.2,0.0,51839,4.035791518353036,20.56645495189324,0.3969472799247029,108.71639708331254,53.75107952093671,49.51045109258159,82.46591651908565,9254.291,0.0018878782,17.701385,-11.265045,854.10236,1005.14813,0.546051,1.293869,12.81370449066162,1.4043748,202.8812,,0.0,26.557531,0.24420182,0.0,0.0,0.0,0.0
2025-05-02 03:00:00,-2.6,859.3,20.0,21.2,8200.0,2.2,1003.1,5.0,0.0,300.0,293.0,2.8,321.0,3.7,0.0,51818,4.009196451136716,13.358956048432969,0.3765753892792043,104.01623038074932,69.12184977704722,43.76128895754422,80.91716397482449,13670.291,0.0029207075,17.804901,-5.6615295,855.23236,1005.5519,2.914215,2.4667206,19.720996856689453,3.8180308,229.75395,,0.0,33.557533,0.2691194,0.0,0.0,0.0,0.0
2025-05-02 03:00:00,-5.7,852.7,20.0,17.5,16000.0,1.6,1002.0,4.0,0.0,159.0,159.0,1.7,169.0,1.8,0.0,51931,3.3477675476874733,18.524474343285352,0.3957500383744787,113.07970200438336,56.304645977622656,52.53304196433022,85.8465940663492,10456.291,0.0020500028,18.238495,-10.222076,854.65234,1005.5781,2.2081604,2.4130096,13.460268020629885,3.2708695,222.46182,,0.0,74.18253,0.2067415,0.0,0.0,0.0,0.0
2025-05-02 04:00:00,-6.4,856.9,20.0,16.6,21800.0,1.0,996.7,3.8,0.0,258.0,247.0,1.0,278.0,1.1,0.0,51826,3.3477675476874733,10.420184567483435,0.2984169874774769,130.9159079182071,63.35160754163002,32.96664319794566,90.89234029921045,10454.866,0.00199141,19.978851,-10.557068,856.72906,1004.90686,1.712265,1.3963776,11.758586883544922,2.209462,230.80225,,0.0,32.13595,0.26123062,0.0,0.0,0.0,0.0
2025-05-02 04:00:00,-9.0,857.7,11.0,23.0,16300.0,3.2,1001.1,3.1,0.0,228.0,227.0,2.8,230.0,3.7,0.0,51828,3.3477675476874733,10.408473077696602,0.2712540131337525,121.50735115759012,64.1667847458741,33.54706328716643,86.24278210343356,11726.866,0.0022942016,19.54721,-8.766052,856.64905,1005.1406,1.1780853,4.015518,13.91308879852295,4.184767,196.3508,,0.0,57.76095,0.20565811,0.0,0.0,0.0,0.0
2025-05-02 04:00:00,-5.1,853.9,24.0,15.4,28700.0,0.9,1002.1,4.2,0.0,243.0,252.0,1.1,242.0,1.0,0.0,51839,4.064219790804105,16.242356380818578,0.3969472799247029,116.7663569196775,56.05158771481501,33.61158524365801,83.55610826709149,9254.866,0.0021101425,16.26596,-9.865662,854.03906,1005.2319,0.4886322,1.8192291,15.686043739318848,1.8837081,195.03442,,0.0,23.010948,0.24420181,0.0,0.0,0.0,0.0
2025-05-02 04:00:00,-6.1,852.8,22.0,15.5,14700.0,1.0,1002.5,3.9,0.0,148.0,145.0,1.0,174.0,1.3,0.0,51931,3.980768178685647,12.379166213924924,0.3765753892792043,123.8449095202411,60.36006728163064,33.12424368111018,87.23582772594676,10456.866,0.0022193382,18.264008,-9.219177,854.52905,1005.9519,1.3548431,2.3162994,14.546690940856934,2.6834385,210.3241,,0.0,89.76095,0.20674148,0.0,0.0,0.0,0.0
2025-05-02 04:00:00,1.9,859.4,29.0,20.5,6000.0,2.5,1003.2,7.0,0.0,277.0,281.0,1.9,276.0,3.5,6.0,51818,4.920813847464857,8.190643255597326,0.2984169874774769,117.19503178266282,73.60066322080147,31.16807956688989,84.52504143061206,13670.866,0.0029450844,17.502289,-5.557068,855.1191,1005.46564,3.7825775,2.6746979,20.26620864868164,4.6326995,234.73549,,0.0,42.51095,0.2691194,0.0,0.0,0.0,0.0
2025-05-02 04:00:00,3.8,859.7,40.0,17.5,22400.0,2.3,996.9,8.0,0.0,245.0,242.0,2.4,247.0,2.6,0.0,51829,2.95165568291797,9.991378778334036,0.2963580759724495,134.28857877476375,64.79723440358455,34.39179829753595,92.03924854133032,11126.866,0.0023824165,17.441742,-8.146912,865.57904,1004.8269,0.5462494,0.6717682,16.658422470092773,0.8658296,219.11635,,0.0,21.760948,0.24447647,0.0,0.0,0.0,0.0
2025-05-02 05:00:00,-6.9,857.0,19.0,16.9,30000.0,0.8,996.5,3.7,0.0,250.0,243.0,0.9,214.0,1.1,0.0,51826,3.980768178685647,9.465629343069631,0.2020324478163188,125.53465398766568,66.86712369331663,29.192437835025405,87.72321977992469,10457.536,0.0018559624,19.771423,-11.436066,856.8716,1005.0687,1.7386322,1.0220642,11.102579116821287,2.0167937,239.55063,,0.0,35.40605,0.26123062,0.0,0.0,0.0,0.0
2025-05-02 05:00:00,-5.4,853.9,24.0,15.0,30000.0,0.9,1002.4,4.1,0.0,188.0,212.0,0.8,177.0,1.0,0.0,51839,4.064219790804105,15.265757033549646,0.3765753892792043,112.22810961250816,57.54778427813584,30.07772712839389,80.90188909240216,9255.536,0.0021496941,15.060486,-9.627472,854.27155,1005.525,0.2806244,2.1246033,17.267742156982422,2.143056,187.52426,,0.0,24.78105,0.24420182,0.0,0.0,0.0,0.0
2025-05-02 05:00:00,3.0,860.0,39.0,17.1,19500.0,3.0,997.3,7.6,0.0,254.0,256.0,3.1,272.0,3.3,0.0,51829,3.980768178685647,9.286882997321694,0.2020324478163188,129.4890914033059,68.7066317623226,30.872056696718506,89.14720124106938,11127.536,0.0023175408,16.996033,-8.498566,865.8016,1005.2025,0.9026947,0.7749939,16.672788619995117,1.1897366,229.3528,,0.0,32.53105,0.24447648,0.0,0.0,0.0,0.0
2025-05-02 05:00:00,2.4,859.2,29.0,21.1,7100.0,2.8,1002.6,7.3,0.0,269.0,276.0,2.6,253.0,3.8,6.0,51818,4.9362867852642855,7.259529032736432,0.2020324478163188,113.344314113802,75.70365417233494,27.904553257093728,81.82598946004336,13669.536,0.0026794602,19.167908,-6.781769,855.70154,1006.7225,5.489609,0.6167908,16.619470596313477,5.5241504,263.58936,,0.0,125.90605,0.2691194,0.0,0.0,0.0032043457,0.0
2025-05-02 05:00:00,-5.9,852.8,24.0,14.4,14600.0,1.0,1002.7,3.9,0.0,153.0,141.0,0.7,132.0,1.4,0.0,51931,4.006864892565683,12.374783816160646,0.2984169874774769,118.79400892977526,62.96282580442147,29.433954772834625,84.27176971436867,10455.536,0.002158754,17.33783,-9.566925,854.7516,1006.3688,0.74546814,2.1089783,15.00394344329834,2.2368531,199.46716,,0.0,85.15605,0.2067415,0.0,0.0,0.0,0.0
2025-05-02 05:00:00,-9.1,858.2,11.0,22.9,14500.0,3.4,1001.6,3.1,0.0,252.0,235.0,3.3,286.0,5.2,0.0,51828,3.895692700701834,8.699792036576179,0.2020324478163188,94.68668832874322,68.99950532882355,21.21884100193782,72.33245608791373,11725.536,0.002226465,19.685486,-9.143097,856.85156,1005.46875,1.3509369,4.56308,13.389925003051758,4.7588577,196.49182,,0.0,71.53105,0.20565812,0.0,0.0,0.0,0.0
2025-05-02 06:00:00,-3.9,853.9,29.0,13.8,30000.0,0.5,1002.3,4.6,0.0,205.0,212.0,0.1,211.0,0.6,0.0,51839,3.402790887354862,13.648370785504357,0.3765753892792043,121.365486364228,60.65796258507771,35.12371074383297,85.20400344230855,9256.823,0.0020853013,14.475067,-10.008423,854.49976,1005.79376,0.32858276,2.4478302,17.399808883666992,2.4697852,187.64536,,0.0,28.51298,0.24420181,0.0,0.0,0.0,0.0
2025-05-02 06:00:00,-4.1,858.5,19.0,20.3,13200.0,3.6,1002.5,4.5,0.0,270.0,271.0,3.2,272.0,5.4,0.0,51828,1.6101713619295803,8.296849899202346,0.2020324478163188,107.43555545943283,74.58154040088071,41.7946153627245,79.16509012194588,11724.823,0.0023079843,19.092255,-8.682251,857.11975,1005.96,1.5961609,3.662674,14.40693187713623,3.995361,203.54715,,0.0,72.51298,0.20565811,0.0,0.0,0.0,0.0
2025-05-02 06:00:00,0.9,859.7,25.0,21.8,9000.0,4.3,1003.0,6.5,0.0,249.0,248.0,4.3,233.0,5.3,0.0,51818,4.009196451136716,7.257637850163374,0.2172306781148386,110.48115867595652,76.68980632553469,31.94692445371277,80.88908709063362,13668.823,0.0032678575,21.29538,-4.170532,855.97974,1007.58875,5.750458,-0.89982605,17.775230407714844,5.820434,278.89346,,0.0,335.76297,0.2691194,0.0,0.0,0.1321106,0.0
2025-05-02 06:00:00,-4.9,853.0,26.0,14.4,15500.0,0.6,1002.8,4.3,0.0,158.0,158.0,0.8,152.0,0.6,0.0,51931,3.3477675476874733,10.418182686806023,0.2984169874774769,128.98050530046078,66.1879744846132,35.97910113677407,89.30310981471604,10456.823,0.0020175905,17.26413,-10.418579,854.9698,1006.5588,0.86764526,2.2798615,14.091943740844728,2.4393804,200.8353,,0.0,84.38798,0.20674148,0.0,0.0,0.0,0.0
2025-05-02 06:00:00,-4.1,860.5,22.0,17.9,20600.0,3.1,997.6,4.5,0.0,242.0,252.0,3.1,235.0,4.0,0.0,51829,2.95165568291797,8.834495822245735,0.2020324478163188,140.8357992834388,72.1118578160965,38.59798065365651,95.06734983057564,11126.823,0.0021921129,16.853973,-9.207642,865.94977,1005.2775,0.94381714,0.7788849,15.915942192077637,1.2237045,230.46886,,0.0,31.51298,0.24447647,0.0,0.0,0.0,0.0
2025-05-02 06:00:00,-7.6,857.1,17.0,17.8,25800.0,1.6,996.3,3.5,0.0,273.0,269.0,1.6,256.0,1.9,0.0,51826,2.95165568291797,8.761133562057296,0.2020324478163188,136.5696732074582,70.2556902923892,36.84562430957087,93.38822971356484,10458.823,0.001822564,19.228973,-11.658813,857.06976,1005.425,1.6967468,1.0650177,11.279579162597656,2.0033004,237.88425,,0.0,40.387978,0.26123062,0.0,0.0,0.0,0.0
2025-05-02 07:00:00,-4.3,859.2,18.0,20.9,11000.0,3.6,1003.3,4.4,0.0,239.0,240.0,3.4,235.0,4.8,0.0,51828,2.95165568291797,7.35843112548777,0.2020324478163188,160.50655581487524,76.58147370928738,66.26100302585134,105.24238713152796,11724.553,0.002407632,18.108032,-8.135681,857.4927,1006.60565,1.589386,3.2078552,15.991558074951172,3.5800116,206.3569,,0.0,61.972145,0.20565811,0.0,0.0,0.06640625,0.0
2025-05-02 07:00:00,-8.2,858.1,15.0,19.0,27200.0,2.7,997.2,3.3,0.0,267.0,268.0,2.9,278.0,3.6,0.0,51826,3.3477675476874733,8.30190312914506,0.2020324478163188,167.69076675347486,71.9063860999051,51.05075228857443,108.7540778465154,10454.553,0.0018206455,18.78186,-11.668884,857.3826,1006.1256,2.0034485,1.0037537,11.590947151184082,2.2408319,243.38853,,0.0,47.722145,0.26123062,0.0,0.0,0.0,0.0
2025-05-02 07:00:00,-1.4,861.2,27.0,17.8,15900.0,2.4,998.3,5.5,0.0,236.0,235.0,2.5,244.0,2.5,0.0,51829,3.3477675476874733,7.896847153009455,0.2020324478163188,172.97725014395084,74.04750332341303,53.12890056211653,110.89816132930407,11126.553,0.0021420338,16.227173,-9.497009,866.2527,1006.1344,1.7319641,0.015472412,16.190826416015625,1.7320331,269.48816,,0.0,49.597145,0.24447647,0.0,0.0,0.0,0.0
2025-05-02 07:00:00,-6.2,854.3,24.0,14.1,25200.0,1.3,1003.1,3.9,0.0,258.0,252.0,1.4,259.0,1.5,0.0,51839,4.035791518353036,12.55569378547906,0.3765753892792043,143.98078921028775,60.776301356046325,46.01093036217302,96.53209489614576,9256.553,0.001994691,14.34436,-10.565369,854.7427,1006.27563,1.011261,2.8973083,16.78984832763672,3.0687203,199.24075,,0.0,35.347145,0.24420181,0.0,0.0,0.0,0.0
2025-05-02 07:00:00,-2.8,853.3,34.0,12.6,15300.0,0.4,1003.7,5.0,0.0,229.0,191.0,0.4,270.0,0.4,0.0,51931,3.3477675476874733,9.458254738417434,0.2984169874774769,156.25610000955973,67.20154401650085,48.68744273599314,102.85500220519452,10456.553,0.0019002773,17.576782,-11.168884,855.15265,1006.7619,1.2905579,2.5359802,13.01565170288086,2.8454762,206.9715,,0.0,87.972145,0.20674148,0.0,0.0,0.0,0.0
2025-05-02 07:00:00,0.9,860.2,26.0,21.1,7900.0,2.8,1003.8,6.5,0.0,254.0,258.0,3.3,248.0,3.8,0.0,51818,4.009196451136716,6.288009212964977,0.2172306781148386,134.05042405590584,79.49136111765263,42.57627843895344,91.19068929475743,13662.553,0.0036946156,20.721313,-2.524353,856.3826,1008.22815,5.433136,0.03012085,20.828523635864254,5.4332194,269.68237,,0.0,321.09714,0.2691194,0.0,0.0,0.0,0.0
2025-05-02 08:00:00,-3.1,862.0,22.0,19.1,14100.0,2.8,999.1,4.9,0.0,246.0,246.0,3.2,238.0,3.6,0.0,51829,3.980768178685647,7.9842601893750365,0.2020324478163188,294.4960859495277,79.07324822905744,73.35964731288206,166.23550242373096,11124.651,0.0023437145,17.720459,-8.331207,867.5667,1008.28375,3.584793,-0.18457031,16.138978958129883,3.5895414,272.9474,,0.0,136.605,0.24453813,0.0,0.0,0.0,0.0
2025-05-02 08:00:00,0.9,860.5,26.0,21.1,11400.0,2.7,1004.4,6.5,0.0,265.0,258.0,3.4,253.0,4.2,0.0,51818,4.9362867852642855,6.290908642249497,0.2712540131337525,212.6217879432043,82.23641033000314,56.46247302957295,127.16384396566256,13662.651,0.0039530396,19.761475,-1.5968323,857.2567,1009.4475,5.55159,1.8583984,23.672779083251957,5.8543825,251.492,,0.0,273.10498,0.26896745,0.0,0.0,0.0,0.0
2025-05-02 08:00:00,-6.9,858.8,16.0,19.6,9500.0,2.8,998.0,3.6,0.0,270.0,268.0,3.2,267.0,3.6,0.0,51826,3.980768178685647,8.277381110325228,0.2020324478163188,282.2952240169348,76.68504308033994,70.2603313623387,160.79275692509768,10454.651,0.001990855,18.775146,-10.538239,858.27673,1007.605,2.7195587,0.20800781,12.693114280700684,2.7275019,265.6262,,0.0,103.97999,0.2613533,0.0,0.0,0.0,0.0
2025-05-02 08:00:00,-5.9,854.6,25.0,13.8,16600.0,1.4,1005.3,3.9,0.0,234.0,238.0,1.4,276.0,1.5,0.0,51931,4.006864892565683,9.434999382840353,0.2984169874774769,257.714779017753,71.48562275402209,65.21657212456785,149.06463599092916,10454.651,0.0019841793,18.157959,-10.616364,855.6767,1007.58124,2.2898712,2.366211,13.109854698181152,3.2927897,224.06068,,0.0,117.97999,0.20698625,0.0,0.0,0.0,0.0
2025-05-02 08:00:00,-8.6,855.0,18.0,15.6,13400.0,1.5,1003.7,3.2,0.0,221.0,226.0,1.6,219.0,2.2,0.0,51839,4.0618882322330725,12.534818395777052,0.3328590350731136,230.28458044176296,64.44164440264362,59.373332048920894,136.05156602297367,9258.651,0.0017262104,16.544678,-12.362457,855.2067,1007.33875,2.2595978,1.9375,12.62346076965332,2.9765227,229.38846,,0.0,69.10499,0.24433976,0.0,0.0,0.0,0.0
2025-05-02 08:00:00,-1.6,859.9,21.0,21.7,9000.0,4.0,1003.8,5.4,0.0,253.0,253.0,3.4,269.0,5.3,0.0,51828,3.895692700701834,7.342563426539521,0.2020324478163188,247.2753970560832,79.91573509340743,91.6467363168582,137.67172319464538,11722.651,0.0026069286,16.685303,-7.0870667,858.9367,1009.2275,2.6648712,0.9609375,18.97667121887207,2.8328323,250.17099,,0.0,69.10499,0.20556718,0.0,0.0,0.0,0.0
2025-05-02 09:00:00,1.5,860.7,27.0,21.2,18900.0,3.1,1005.8,6.8,0.0,257.0,261.0,2.5,259.0,4.0,0.0,51818,3.3477675476874733,10.308333364901332,0.2712540131337525,166.3003678433031,77.3056162356076,61.662895997786535,113.8615060902674,13661.083,0.003945886,20.819183,-1.6202698,857.3269,1009.42,5.0065765,1.8805084,22.13572120666504,5.348095,249.41344,,0.0,246.7844,0.26896745,0.0,0.0,0.0,0.0
2025-05-02 09:00:00,-2.7,855.3,24.0,18.2,12200.0,1.9,1006.2,5.0,0.0,214.0,220.0,1.7,256.0,2.8,0.0,51931,2.95165568291797,12.269948526806036,0.2962069129097544,202.8730900500259,69.52367246318671,70.06979890409386,130.83634323287347,10455.083,0.0019960988,20.112152,-10.534332,856.21686,1008.45374,3.5710297,1.4635162,11.682354927062988,3.8592918,247.71469,,0.0,149.7844,0.20697099,0.0,0.0,0.0,0.0
2025-05-02 09:00:00,1.2,862.3,28.0,20.3,16000.0,3.7,1000.0,6.7,0.0,258.0,253.0,3.6,261.0,4.4,0.0,51829,2.95165568291797,12.011771876992873,0.2020324478163188,224.491515719152,74.75347842455581,78.54357428252776,142.09758519722666,11125.083,0.0027700055,19.610199,-6.157379,868.28687,1009.6937,5.353256,-0.21128845,16.960248947143555,5.3574243,272.26025,,0.0,407.9094,0.24452287,0.0,0.0,0.0,0.0
2025-05-02 09:00:00,-5.4,855.5,20.0,17.9,14800.0,1.9,1005.2,4.1,0.0,227.0,224.0,1.8,250.0,2.7,0.0,51839,3.402790887354862,14.874178009056497,0.2984169874774769,185.6960274488175,64.58242820151213,63.36976948796222,121.2606359985908,9261.083,0.0016804326,19.293793,-12.688629,855.4869,1007.68,2.3239594,2.5016022,10.338892936706545,3.4144986,222.89172,,0.0,92.53439,0.24430925,0.0,0.0,0.0,0.0
